Wall time,Step,Value
1722335127.7273233,4328,251.0
1722335128.1780891,4334,287.79998779296875
1722335131.448504,4376,325.8999938964844
1722335131.6884334,4379,379.20001220703125
1722335132.9562721,4395,381.5
1722335133.6071804,4403,409.20001220703125
1722335133.9214869,4407,379.8999938964844
1722335135.0818207,4422,217.39999389648438
1722335135.2369728,4424,273.20001220703125
1722335136.0960364,4435,251.39999389648438
1722335136.744336,4443,422.20001220703125
1722335137.5752208,4454,244.1999969482422
1722335138.5153384,4466,340.0
1722335140.281261,4489,274.0
1722335140.6888115,4495,383.70001220703125
1722335142.813527,4525,560.0999755859375
1722335143.5318007,4535,342.0
1722335143.8160877,4539,255.6999969482422
1722335145.6441193,4564,328.20001220703125
1722335145.9306796,4568,354.8999938964844
1722335146.3688307,4574,447.8999938964844
1722335146.999044,4582,210.60000610351562
1722335148.7818346,4606,300.20001220703125
1722335149.028424,4609,233.10000610351562
1722335149.2604024,4612,249.89999389648438
1722335152.2109416,4649,299.8999938964844
1722335152.6287105,4654,309.79998779296875
1722335152.932957,4658,298.29998779296875
1722335153.0061598,4659,214.0
1722335153.2447999,4662,417.79998779296875
1722335153.687789,4667,451.5
1722335154.5443993,4678,359.5
1722335155.1703422,4686,255.1999969482422
1722335155.472252,4690,193.8000030517578
1722335155.6253953,4692,346.20001220703125
1722335156.0763004,4698,258.3999938964844
1722335156.6953344,4706,361.29998779296875
1722335156.7679832,4707,419.3999938964844
1722335157.2299223,4713,325.0
1722335157.4714417,4716,377.6000061035156
1722335158.6155071,4730,207.6999969482422
1722335159.1361265,4737,468.79998779296875
1722335160.8538213,4759,309.8999938964844
1722335161.4041886,4766,277.3999938964844
1722335161.8607109,4772,312.70001220703125
1722335162.1585534,4776,301.1000061035156
1722335162.259992,4777,221.0
1722335164.3892014,4804,380.5
1722335164.6392097,4807,320.8999938964844
1722335164.861387,4810,355.1000061035156
1722335165.1571045,4814,433.70001220703125
1722335166.3503664,4830,251.3000030517578
1722335166.5017803,4832,405.0
1722335166.6698613,4834,464.20001220703125
1722335166.7486544,4835,269.29998779296875
1722335166.8264582,4836,431.5
1722335167.4403758,4844,318.6000061035156
1722335170.3345554,4882,298.70001220703125
1722335171.2663448,4895,311.3999938964844
1722335172.2947037,4910,495.79998779296875
1722335173.6960154,4929,275.79998779296875
1722335173.9817681,4933,304.0
1722335174.492035,4940,343.8999938964844
1722335174.7928293,4944,338.29998779296875
1722335175.1527035,4949,268.29998779296875
1722335177.4429264,4980,286.29998779296875
1722335178.216393,4990,268.8999938964844
1722335178.2916708,4991,362.1000061035156
1722335180.6865737,5023,312.79998779296875
1722335182.526288,5047,283.0
1722335183.5902994,5061,458.3999938964844
1722335183.9580805,5066,358.20001220703125
1722335184.956831,5079,247.1999969482422
1722335185.033135,5080,402.0
1722335185.6283574,5088,283.20001220703125
1722335185.7791219,5090,264.1000061035156
1722335186.1469188,5095,328.20001220703125
1722335188.9650784,5132,420.79998779296875
1722335189.2554555,5136,408.6000061035156
1722335189.5555887,5140,359.20001220703125
1722335190.3940365,5151,261.3999938964844
1722335190.470517,5152,368.1000061035156
1722335190.6164162,5154,289.1000061035156
1722335190.6896067,5155,316.0
1722335193.1697578,5187,379.29998779296875
1722335194.000358,5198,352.8999938964844
1722335194.1475394,5200,290.29998779296875
1722335194.5222704,5205,429.1000061035156
1722335194.6663084,5207,405.3999938964844
1722335195.051406,5212,307.6000061035156
1722335195.5291858,5218,310.29998779296875
1722335196.0626976,5225,275.8999938964844
1722335197.0383785,5238,263.6000061035156
1722335198.217741,5253,407.70001220703125
1722335198.5961924,5258,222.6999969482422
1722335199.0061736,5262,226.39999389648438
1722335199.2840164,5265,225.39999389648438
1722335200.863981,5286,270.5
1722335201.5085506,5295,407.6000061035156
1722335203.2929835,5318,301.1000061035156
1722335203.366282,5319,411.3999938964844
1722335203.5986204,5322,491.1000061035156
1722335203.7428806,5324,308.0
1722335204.0403976,5328,437.70001220703125
1722335204.5013893,5334,220.0
1722335206.630021,5362,272.0
1722335207.2121234,5370,404.8999938964844
1722335208.9922433,5393,241.60000610351562
1722335209.6727245,5402,345.1000061035156
1722335209.744282,5403,303.70001220703125
1722335210.7820265,5417,440.8999938964844
1722335211.3158984,5424,265.29998779296875
1722335212.9050484,5445,315.3999938964844
1722335213.5107918,5452,534.9000244140625
1722335213.658994,5454,257.20001220703125
1722335213.9027078,5457,265.3999938964844
1722335214.0534935,5459,205.8000030517578
1722335217.587729,5504,354.5
1722335217.961366,5509,440.0
1722335218.0355382,5510,503.8999938964844
1722335218.5703936,5517,256.20001220703125
1722335218.896409,5521,269.0
1722335219.0470474,5523,325.1000061035156
1722335220.7908216,5545,419.5
1722335222.497525,5567,396.8999938964844
1722335225.460697,5604,195.89999389648438
1722335228.5304391,5643,359.5
1722335229.3807292,5653,284.6000061035156
